,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Block Rate,,,,,,,,,HP (%),,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,FALSE,TRUE,TRUE,,,,,,,,HP,,,,,,,,,HP,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,HP (%),,HP (%),,,,,,,HP (%),,Block Rate,,,,,,,,,,,,,,,,,,,
,,,,,,,-,,-,,,,DEF (%),,,-,,DMG Taken Reduction,,,,DEF (%),,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,DEF,,,,,,,,,DEF,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Effect Resistance,,,,,,,,,Effect Resistance,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,HP (%),,HP (%),,"HP +40%
Incoming Healing Boost +20%",,,,,HP (%),,DMG Taken Reduction,,"Block Rate +30%
Block DMG Reduction +15%",,,,,,,,,,,,,,,,,
,,,,,,,-,,-,,,,,,,-,,Block Rate,,,,,,,,,,,,,,,,A powerful MAGIC-ally support who not only provides convenient Crit Rate and Crit DMG boosts but can also cleanse and inflict a big DEF Reduction on enemies (skill enhancement is key!),,,
,,,,,,,NOTES:,"Attacks, heals and barrier provision are all HP%-scaling so this build fully maximizes her HP so that she gives MAGIC allies better survivability.",,,,,,,,NOTES,This build focuses on ensuring she survives well so as to allow her utility to be maintained on the field.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ORLY-T0,,,,,PALADIN-MWEAPON,,PALADIN-ARMOR,,DOT,,HP,,,GATEKEEP-MWEAPON,,GATEKEEP-ARMOR,,DOT,,HP,,,,,,,,,,,,CR-123,ADVENT-MAGIC,TOTAL WAR,NONE
,,,,,,,,,,,HEALBACK,,BLOCK,,,,,,,HEALBACK,,BLOCK,,,,,,,,,,,,RAID-OX,SUDDENRAID-ASTREA,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PLATIN,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Lv 30,,Lv 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,DEF +12%,,DEF +6%,,HP +18%,,DMG Reduction +10%,,DEF +12%,,DEF +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,DEFENSIVE,,,,,,,,,GREATER RECOVERY,,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Block Rate,,,,,,,,,Block Rate,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,DEF (%),,,,,,,,,DEF (%),,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRUE,FALSE,FALSE,FALSE,,,,,,,,HP (%),,,,,,,,,HP (%),,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,DEF (%),,DMG Taken Reduction,,,,,,,DEF (%),,DMG Taken Reduction,,,,,,,,,,,,,,,,,,,
,,,,,,,HP (%),,Block Rate,,,,Effect Resistance,,,HP (%),,Block Rate,,,,Effect Resistance,,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,DEF,,,,,,,,,DEF,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,HP,,,,,,,,,HP,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,DEF (%),,DMG Taken Reduction,,"Block Rate +30%
Block DMG Reduction +15%",,,,,DEF (%),,DMG Taken Reduction,,"HP +40%
Incoming Healing Boost +20%",,,,,,,,,,,,,,,,,
,,,,,,,HP (%),,Block Rate,,,,,,,HP (%),,Block Rate,,,,,,,,,,,,,,,,Provides convenient 2-TARGET HP Alteration however power creeping in Arena has caused his survivability to be poor and his other skill has absolutely no visible purpose.,,,
,,,,,,,NOTES:,"Attacks also scale off DEF so DEF% is the preferred main stat. He is usually used in the frontline, best to get his Block Rate as high as possible while using DMG Taken Reduction armors.",,,,,,,,NOTES:,"Paladin set so that the Incoming Healing Boost increases his recovery to a large extent. However, this will require way better substat rolls for Block Rate.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PLATIN-T0,,,,,GATEKEEP-MWEAPON,,GATEKEEP-ARMOR,,REVIVE,,BLOCK,,,PALADIN-MWEAPON,,PALADIN-ARMOR,,REVIVE,,BLOCK,,,,,,,,,,,,NONE,NONE,TOTAL WAR,NONE
,,,,,,,,,,,BARRIERDEF,,DEF,,,,,,,BARRIERDEF,,DEF,,,,,,,,,,,,NONE,NONE,GUILD WAR,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LEGENDARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ALICE,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Lv 30,,Lv 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,DEF +12%,,DEF +6%,,HP +18%,,DMG Reduction +10%,,DEF +12%,,DEF +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,HEALER SUPPORT,,,,,,,,,DEFENSIVE UTILITY,,,,,,,,,RESISTANCE-FOCUSED,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,HP (%),,,,,,,,,Block Rate,,,,,,,,,Block Rate,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Block Rate,,,,,,,,,HP (%),,,,,,,,,HP (%),,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,FALSE,TRUE,TRUE,,,,,,,,HP,,,,,,,,,HP,,,,,,,,,HP,,,,,,
,,NONE,EARLY,MIDGAME,END,,HP (%),,HP (%),,,,,,,HP (%),,Block Rate,,,,,,,HP (%),,DMG Taken Reduction,,,,,,,,,,
,,,,,,,-,,-,,,,Effect Resistance,,,-,,DMG Taken Reduction,,,,Effect Resistance,,,-,,Block Rate,,,,DEF (%),,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,DEF (%),,,,,,,,,DEF (%),,,,,,,,,DEF,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,DEF,,,,,,,,,DEF,,,,,,,,,Effect Resistance,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,HP (%),,HP (%),,"HP +40%
Incoming Healing Boost +20%",,,,,HP (%),,DMG Taken Reduction,,"Block Rate +30%
Block DMG Reduction +15%",,,,,HP (%),,DMG Taken Reduction,,"Effect Resist Rate +35%
Starts Battle with 1 turn CC Immunity",,,,,,,,
,,,,,,,-,,-,,,,,,,-,,Block Rate,,,,,,,-,,Block Rate,,,,,,,A vital hero in Tank teams for PVP due to her DEF Boost and Healing capabilities that sustain Tank team heroes very well.,,,
,,,,,,,NOTES:,Heals based off her HP% so this build maximizes her healing capabiltiies as much as possible. It would be essential to also have 100% Block Rate.,,,,,,,,NOTES,This build reduces pressure on having insane Block Rate substat rolls but also not entirely forsaking the necessary HP% increase.,,,,,,,,NOTES,"This build aims to raise her Effect Resistance so that she is able to get her Continuous Healing off for the team. A very niche build, sometimes used in Guild War.",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ALICE-T0,,,,,PALADIN-MWEAPON,,PALADIN-ARMOR,,REVIVE,,BLOCK,,,GATEKEEP-MWEAPON,,GATEKEEP-ARMOR,,REVIVE,,BLOCK,,,ORCHES-MWEAPON,,ORCHES-ARMOR,,REVIVE,,HP,,,ADVENTURE BOTH,INFINITE TOWER,ARENA,GUILD WAR
,,,,,,,,,,,BARRIERHP,,HP,,,,,,,BARRIERHP,,HP,,,,,,,GUTS,,BLOCK,,,TOWER OF TRIALS,NONE,TOTAL WAR,REAL-TIME ARENA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DIAOCHAN,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,DMG Reduction +10%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,CC-BASED (HIGH SPEED),,,,,,,,,BLOCK-BASED (HIGH SPEED),,,,,,,,,HP-BASED (HIGH SPEED),,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Speed,,,,,,,,,Speed,,,,,,,,,Speed,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Block Rate,,,,,,,,,Block Rate,,,,,,,,,Block Rate,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,FALSE,FALSE,TRUE,,,,,,,,Effect Hit,,,,,,,,,Effect Hit,,,,,,,,,Effect Hit,,,,,,
,,NONE,EARLY,MIDGAME,END,,Effect Hit,,Block Rate,,,,,,,Effect Hit,,Block Rate,,,,,,,HP (%),,Block Rate,,,,,,,,,,
,,,,,,,HP (%),,DMG Taken Reduction,,,,Effect Resistance,,,HP (%),,DMG Taken Reduction,,,,Effect Resistance,,,Effect Hit,,DMG Taken Reduction,,,,Effect Resistance,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,HP (%),,,,,,,,,HP (%),,,,,,,,,HP (%),,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,DEF (%),,,,,,,,,DEF (%),,,,,,,,,DEF (%),,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Effect Hit,,Block Rate,,"Effect Hit Rate +35%
Effect Probability +10%",,,,,Effect Hit,,Block Rate,,"Block Rate +30%
Block DMG Reduction +15%",,,,,Effect Hit,,Block Rate,,"HP +40%
Incoming Healing Boost +20%",,,,,,,,
,,,,,,,-,,DMG Taken Reduction,,,,,,,-,,DMG Taken Reduction,,,,,,,HP (%),,DMG Taken Reduction,,,,,,,"Solely designed for Guild War and to be used alongside MAGIC/ATTACK allies giving them insane support like CC Immunity and Skill Cooldown reset. But in general, the Sleep itself can disrupt ANY enemy skill queue.",,,
,,,,,,,NOTES:,Has Max HP-based Effect Hit Rate Boost so will need at least 9000 HP to get up to 45% additional Effect Hit Rate. High speed is essential. This is better used with MAGIC/ATTACK allies.,,,,,,,,NOTES:,Has Max HP-based Effect Hit Rate Boost so will need at least 9000 HP to get up to 45% additional Effect Hit Rate. This is useful to be paired with a tankier team.,,,,,,,,NOTES:,"This build should allow hitting 9000HP for her passive bonus to be achieved must easier but also, do not forsake for bulk.",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DIAOCHAN-T0,,,,,SPELLWEAVE-MWEAPON,,SPELLWEAVE-ARMOR,,IMMORTAL,,BLOCK,,,GATEKEEP-MWEAPON,,GATEKEEP-ARMOR,,IMMORTAL,,BLOCK,,,PALADIN-MWEAPON,,PALADIN-ARMOR,,IMMORTAL,,BLOCK,,,NONE,NONE,GUILD WAR,NONE
,,,,,,,,,,,GUTS,,EFFECTHIT,,,,,,,GUTS,,EFFECTRES,,,,,,,GUTS,,EFFECTRES,,,NONE,NONE,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LINA,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,Lv 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
